Digestion of dietary lipid	Reactome Pathway	1056,1208,5406,5407,5408,
Dimerization of procaspase-8	Reactome Pathway	841,8837,8772,355,356,8737,8795,8743,8717,7186,
Disease	Reactome Pathway	8086,60496,24,4363,10057,31,32,176,54,102,8038,6868,107,108,109,196883,111,112,113,114,115,156,178,26523,27161,192669,192670,375790,57016,1645,8644,1109,207,84335,208,10000,226,229,230,81693,276,277,279,280,316,162,164,8907,10053,1174,8905,130340,160,161,163,1173,1175,325,51107,83464,335,336,337,338,60489,344,345,348,351,375,23370,8874,408,409,411,535,23545,50617,533,527,9114,245972,8992,155066,523,525,526,528,245973,51382,529,90423,9296,9550,534,127124,51606,567,126792,27087,135152,26229,11041,10678,10331,79369,93010,2683,8704,8703,8702,9334,9331,11285,572,25805,8815,63827,53630,83875,613,633,673,685,686,8945,796,801,811,814,820,821,842,867,883,892,902,904,905,1234,930,919,940,51293,920,960,941,942,926,11140,998,983,1022,1024,1025,1026,1027,1030,57530,27243,25978,51652,29082,128866,92421,51510,79643,91782,11261,79586,54480,8534,50515,55501,166012,113189,51363,9435,9469,23563,4166,56548,83539,22856,337876,1147,1208,1211,1259,1258,1272,11064,80347,10898,11052,1385,1387,55790,55454,1445,1464,10675,1471,9150,1504,440387,8029,8454,8065,1523,7852,1528,1727,1535,1536,1634,1719,200895,9249,10170,8788,28514,54567,5611,92737,1794,29940,92126,1840,113878,23220,1874,1875,1950,1956,5610,8178,9844,2023,2026,2027,5167,2033,7957,29924,2060,58513,2064,2065,2066,2068,2071,2069,2131,2132,50848,2194,2197,2203,8789,55294,2237,2243,2246,2255,8823,8822,8817,9965,2247,26281,27006,8074,2248,2249,2250,2251,2252,2253,2254,2260,11116,26127,2263,2261,2264,2280,80308,2331,2339,2342,2308,2309,4303,2356,10818,10817,5045,2534,2538,57818,92579,2539,2549,9846,2582,2584,2592,2597,26330,2632,2645,2646,2694,2720,79411,26035,2779,2782,10681,2792,2799,2805,2806,2817,221914,2719,2239,2262,10082,10243,2821,2885,6011,2926,2931,2932,2934,9446,119391,2957,2958,2959,2960,2961,2962,2963,2965,2966,2967,2968,2978,2979,9626,3000,2986,2990,283464,727936,2992,8908,2997,2998,474382,3014,3015,54145,3020,3036,3037,3038,1839,3055,3065,83933,79885,3066,8841,9759,10014,10013,51564,55869,9734,3280,388585,3073,3074,23462,23493,26508,9146,3091,8335,8334,3013,8331,255626,3018,8347,3017,8345,8970,85236,8340,8342,8341,8348,8350,8359,8337,8338,8349,333932,128312,3098,3099,3101,3105,3141,3159,3161,10855,60495,3265,9653,9957,9956,9955,9953,9951,222537,64711,9394,90161,266722,3292,8630,3320,3303,3339,3373,8692,8372,3375,3417,3423,3425,54756,259307,3630,3843,3667,8660,83737,9445,3708,3709,3710,182,3714,3726,2648,8850,11081,3795,3815,4254,9365,152831,3836,3837,3845,3932,3938,3945,3949,3978,3981,55788,4023,9227,26018,4035,26020,29967,4036,7804,9208,4057,4060,10894,4069,9794,84441,55534,10046,5604,5605,5594,5595,79109,56922,64087,4190,4191,4193,4221,23173,10988,4240,8972,57534,142678,407015,407016,8569,64223,166785,326625,25974,27249,4331,55034,4337,4338,27304,4343,4522,4524,9110,2475,4548,4552,4594,4609,399687,4647,65220,55191,4669,10135,222236,93100,1463,4686,22916,653361,4688,4689,9611,9612,23385,3340,8509,9348,64579,23327,4738,7469,25920,51497,7936,54492,9054,378884,64802,23057,349565,4836,9397,4842,4843,4846,4851,4869,4878,3164,4893,3084,9542,10718,145957,8650,57122,55746,9972,9631,23279,23511,23165,23225,8021,129401,79023,348995,10762,53371,23636,79902,4927,9688,4928,9818,11097,54959,4969,4958,5956,2652,611,8106,55690,55824,5053,5062,53354,80025,79646,55229,9061,9060,56288,50855,142,5091,5095,5096,5105,5106,10015,5136,5153,5137,5145,5158,5148,5154,5155,5156,5159,5170,8566,5207,5208,5209,5210,5211,5213,5214,5223,5224,5226,5230,25796,5236,55276,5255,5256,5257,5260,5261,23239,23035,5290,5291,5293,5295,5296,8503,5313,5315,151056,5335,56937,5406,55163,5430,5431,5432,5433,5434,5435,5436,5437,5438,5439,5440,5441,9883,60490,79717,5475,5478,5494,5499,5500,5501,23645,5507,5515,5516,5518,5519,5528,5549,5566,5567,5568,5573,5575,5576,5577,5578,5580,5581,5582,5588,5590,5617,5631,221823,5634,5644,5646,5664,55851,11168,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,5728,5781,5829,5834,5836,5837,23475,5879,8480,5894,5901,5902,5903,5905,5933,5947,5948,5949,5950,3516,9978,1104,5957,157506,51109,145226,8608,5959,50700,55312,8787,388531,6010,387,253260,6017,54778,8732,8731,6120,6121,22934,6134,4736,6135,6136,6137,23521,9045,6138,6139,6141,6142,6143,6144,6146,9349,6147,6152,6154,51121,6155,6157,6158,6159,6122,6156,6160,6161,6164,11224,6165,25873,6173,6167,6168,6169,6170,6123,6124,6171,6125,6128,6129,6130,6132,6133,6175,6176,6181,6204,6205,6206,6207,6208,6209,6210,6217,6218,6222,6223,6187,6224,6227,6228,6229,6230,6231,6232,6233,6234,6235,6188,6189,6191,6192,6193,6194,6199,6201,6202,6203,3921,6288,6295,6382,6383,9672,6385,121214,81929,6406,5054,6448,6456,30011,6464,6470,6476,6497,6498,6500,6556,6573,10560,80704,9963,9962,9187,6576,1468,8402,8604,10165,8034,81034,291,292,293,10861,1836,6513,6514,6515,6517,6518,347734,51000,11046,2542,113235,113278,6523,6524,6526,6527,8884,200010,6548,4087,4088,4089,4092,57154,64750,6616,6622,22938,6654,6667,10252,10253,6714,6749,6482,6483,6487,6484,10402,55576,8027,10254,6772,6774,6776,6777,64220,11171,10273,6804,112755,11198,6827,6829,9900,9899,22987,6857,127833,6872,6881,6882,6883,6884,6874,6875,6877,6878,6880,6888,6907,79718,6908,6917,6921,6923,6924,10312,6947,6948,7027,7029,7040,7045,7046,7048,7050,60436,117145,79178,7086,7088,7089,7090,7091,27327,23112,57690,7167,27010,7175,50852,11181,57761,8805,51592,7249,7251,7276,7311,7314,7316,7321,7323,9040,51377,7360,9958,8239,10090,6843,6844,7409,1462,51160,137492,79720,55048,155382,27183,9525,51534,25937,7514,7518,7520,2547,7529,9372,7750,
Diseases associated with visual transduction	Reactome Pathway	24,375790,57016,1645,8644,1109,335,336,337,338,344,345,348,53630,83875,801,1208,1259,1258,9249,10170,2339,2342,2779,2782,10681,2792,2817,221914,2719,2239,2262,10082,6011,2978,2979,9626,3000,2986,3292,8630,3339,3949,4023,9227,4035,26020,29967,4036,7804,23173,10988,4647,222236,4836,9397,5956,2652,611,5145,5158,5148,151056,5406,5475,5578,5588,5947,5948,5949,5950,5957,157506,51109,145226,8608,5959,50700,8787,388531,6010,6017,6121,6295,6382,6383,9672,6385,121214,9187,64220,7276,
Disinhibition of SNARE formation	Reactome Pathway	5578,5579,5582,6810,6814,
Displacement of DNA glycosylase by  APE1	Reactome Pathway	328,10309,8930,4350,4595,4913,4968,23583,6996,
Dissolution of Fibrin Clot	Reactome Pathway	3273,5327,5328,5329,5340,5055,5269,5271,5054,5270,5345,
Dopamine Neurotransmitter Release Cycle	Reactome Pathway	10815,5864,22999,6571,6616,6804,6812,6853,6854,8224,6857,6844,
Dopamine clearance from the synaptic cleft	Reactome Pathway	1312,4128,6531,
Dopamine receptors	Reactome Pathway	1812,1813,1814,1815,1816,
Double-Strand Break Repair	Reactome Pathway	472,672,675,83990,3014,3978,3981,9656,4361,4683,5591,10111,5888,5893,6117,6118,6119,55775,7158,7518,7520,2547,
Downregulation of ERBB2:ERBB3 signaling	Reactome Pathway	207,208,10000,2064,2065,3084,9542,10193,6233,7311,7314,7316,9101,
Downregulation of ERBB4 signaling	Reactome Pathway	2066,83737,4734,6233,7311,7314,7316,11059,
Downregulation of SMAD2/3:SMAD4 transcriptional activity	Reactome Pathway	3065,9611,9612,23327,142,5494,54778,6233,6497,6498,4087,4088,4089,64750,7050,60436,51592,7311,7314,7316,7321,7323,8239,
Downregulation of TGF-beta receptor signaling	Reactome Pathway	25805,9110,23327,56937,5499,5500,5501,23645,6233,4087,4088,4092,57154,64750,11171,10273,7040,7046,7048,7311,7314,7316,51377,9958,7514,9372,
Downstream TCR signaling	Reactome Pathway	8915,84433,919,915,916,917,920,1147,3113,3115,3117,3118,3119,3120,3122,3123,3125,3126,3127,3551,8517,3635,3932,10892,6885,4790,4792,5170,5290,5291,5295,5296,5588,5728,5970,8767,23118,28755,7189,50852,28639,28577,7334,7335,
Downstream signal transduction	Reactome Pathway	107,108,109,196883,111,112,113,114,115,156,26523,27161,192669,192670,207,84335,208,10000,572,9564,685,801,814,842,930,940,941,942,983,1026,1027,1147,1385,1398,1399,1950,1956,2064,2065,2066,2069,2246,2255,8823,8822,8817,9965,2247,26281,27006,8074,2248,2249,2250,2251,2252,2253,2254,2260,2263,2261,2264,2308,2309,4303,10818,2534,2549,2885,2886,2931,2932,1839,3265,3667,8660,3708,3709,3710,3815,4254,9365,152831,3845,3932,5604,5605,5594,5595,79109,4193,407015,407016,64223,4343,2475,4690,8440,3164,4893,3084,9542,10718,145957,5136,5153,5137,5154,5155,5156,5159,5170,23239,23035,5290,5291,5293,5295,5296,8503,5335,5566,5567,5568,5573,5575,5576,5577,5578,5580,5581,5582,5728,5781,5894,2889,5921,253260,6199,6654,6714,6772,6774,6776,6777,6778,117145,27327,23112,57690,50852,57761,7249,7409,7529,
Downstream signaling events of B Cell Receptor (BCR)	Reactome Pathway	26523,27161,192669,192670,207,84335,208,10000,572,8915,685,8945,84433,842,930,940,941,942,1026,1027,1147,1385,8454,1950,1956,2064,2065,2066,2069,23291,2246,2255,8823,8822,8817,9965,2247,26281,27006,8074,2248,2249,2250,2251,2252,2253,2254,2260,2263,2261,2264,2308,2309,4303,10818,2534,2549,2885,2931,2932,1839,3265,3551,8517,3667,8660,3815,4254,9365,152831,3845,3932,10892,6885,79109,4193,407015,407016,64223,4343,2475,4790,4792,4793,4794,3164,4893,3084,9542,10718,145957,5154,5155,5156,5159,5170,23239,23035,5290,5291,5293,5295,5296,8503,5579,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,5728,5781,10125,25780,5966,5970,253260,6233,6199,6500,117145,27327,23112,57690,50852,57761,7249,7311,7314,7316,7409,
Downstream signaling of activated FGFR	Reactome Pathway	107,108,109,196883,111,112,113,114,115,156,26523,27161,192669,192670,207,84335,208,10000,572,685,801,814,842,930,940,941,942,983,1026,1027,1147,1385,1950,1956,2064,2065,2066,2069,2246,2255,8823,8822,8817,9965,2247,26281,27006,8074,2248,2249,2250,2251,2252,2253,2254,2260,2263,2261,2264,2308,2309,4303,10818,10817,2534,2549,2885,2931,2932,1839,3265,3667,8660,3708,3709,3710,3815,4254,9365,152831,3845,3932,5604,5605,5594,5595,79109,4193,407015,407016,64223,4343,2475,3164,4893,3084,9542,10718,145957,5136,5153,5137,5154,5155,5156,5159,5170,23239,23035,5290,5291,5293,5295,5296,8503,5335,5566,5567,5568,5573,5575,5576,5577,5578,5580,5581,5582,5728,5781,5894,253260,6199,6464,6654,117145,27327,23112,57690,50852,57761,7249,7409,7529,
Dual incision reaction in GG-NER	Reactome Pathway	902,1022,1642,1643,2067,2068,2071,2072,2073,2965,2966,2967,2968,4331,5887,6117,6118,6119,7507,7508,
Dual incision reaction in TC-NER	Reactome Pathway	902,1022,2067,2068,2071,2072,2073,2074,1161,2965,2966,2967,2968,4331,5430,5431,5432,5433,5434,5435,5436,5437,5438,5439,5440,5441,6917,56949,
E2F mediated regulation of DNA replication	Reactome Pathway	8900,891,898,993,8318,990,983,81620,1719,1869,26271,84515,4998,4999,23595,5000,5001,23594,5111,5422,23649,5515,5516,5518,5519,28227,5557,5558,5925,6241,7027,7084,7298,
E2F-enabled inhibition of pre-replication complex formation	Reactome Pathway	891,993,983,84515,4998,4999,23595,5000,5001,23594,
ECM proteoglycans	Reactome Pathway	176,375790,54829,63827,633,1297,1298,1299,1311,1605,1634,1758,1834,2331,1404,3381,3673,3674,3679,8516,3680,3685,3687,3688,3690,3693,3694,284217,3908,3909,3910,3911,3912,3913,3915,4038,4060,4146,4148,8785,4593,4684,1463,5802,5054,6678,7040,7042,7043,3371,63923,7143,7148,1462,7448,
EGFR Transactivation by Gastrin	Reactome Pathway	1956,2885,1839,3265,3845,4314,4893,5578,6654,
EGFR downregulation	Reactome Pathway	160,161,163,1173,1175,8874,867,998,1211,1950,1956,29924,2060,58513,2885,9146,6233,6456,30011,10252,10253,8027,10254,7311,7314,7316,
EGFR interacts with phospholipase C-gamma	Reactome Pathway	107,108,109,196883,111,112,113,114,115,156,801,814,1385,1950,1956,3708,3709,3710,5136,5153,5137,5335,5566,5567,5568,5573,5575,5576,5577,5578,5580,5581,5582,
ER Quality Control Compartment (ERQC)	Reactome Pathway	9695,55741,80267,11253,56886,55757,
ER to Golgi Transport	Reactome Pathway	10113,51128,6396,10484,10802,10427,9632,9871,22872,
ER-Phagosome pathway	Reactome Pathway	567,811,3105,3106,3107,3133,3134,3135,2923,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,6233,29927,55176,10952,23480,6890,6891,6892,7311,7314,7316,
ERK activation	Reactome Pathway	983,5604,5605,5594,5595,
ERK/MAPK targets	Reactome Pathway	1845,1846,1848,1849,2002,5594,5600,1432,5595,5598,4205,4208,5515,5516,5518,5519,5528,6195,6196,6197,9252,
ERK1 activation	Reactome Pathway	983,5604,5595,
ERK2 activation	Reactome Pathway	5605,5594,
ERKs are inactivated	Reactome Pathway	1845,1846,1848,1849,5594,5595,5598,5515,5516,5518,5519,5528,
Early Phase of HIV Life Cycle	Reactome Pathway	8815,1234,920,7852,2237,3159,3978,3981,5478,11168,7518,7520,2547,
Effects of PIP2 hydrolysis	Reactome Pathway	747,221955,1606,1607,8527,8526,1608,160851,9162,139189,1609,8525,3708,3709,3710,11343,5580,5581,5583,5588,10125,10235,7222,7225,57113,
Eicosanoid ligand-binding receptors	Reactome Pathway	10800,57105,2840,1241,56413,165140,5729,11251,5731,5732,5733,5734,5737,5739,6915,
Eicosanoids	Reactome Pathway	1579,284541,1580,57834,66002,8529,126410,4051,11283,1582,5740,6916,
Elastic fibre formation	Reactome Pathway	27302,650,652,655,2202,30008,2006,2192,2199,10516,2200,2201,84467,5045,8200,3678,8516,3685,3688,3690,3693,3694,3696,4015,4016,4017,84695,84171,4052,4053,4054,8425,4236,4237,4238,4239,8076,7040,7042,7043,7448,
Electric Transmission Across Gap Junctions	Reactome Pathway	84694,10052,57369,24145,56666,
Electron transport from NADPH to Ferredoxin	Reactome Pathway	2230,112812,2232,
Elevation of cytosolic Ca2 levels	Reactome Pathway	3708,3709,3710,84876,5023,6786,7222,7225,57113,
Elongation arrest and recovery	Reactome Pathway	904,905,1025,9150,8178,2962,2963,7469,25920,51497,7936,5430,5431,5432,5433,5434,5435,5436,5437,5438,5439,5440,5441,6749,11198,6827,6829,6917,6921,6923,6924,
Endogenous sterols	Reactome Pathway	1583,1584,1585,1586,1588,1545,1589,1593,51302,10858,1595,1581,9420,1582,5443,5740,
Endosomal Sorting Complex Required For Transport (ESCRT)	Reactome Pathway	27243,25978,51652,29082,128866,92421,51510,79643,91782,9146,6233,11267,8027,10254,7251,7311,7314,7316,84313,51160,51028,137492,79720,55048,155382,27183,9525,51534,
Endosomal/Vacuolar pathway	Reactome Pathway	567,1514,1520,1515,3105,3106,3107,3133,3134,3135,4012,
Energy dependent regulation of mTOR by LKB1-AMPK	Reactome Pathway	51719,81617,5494,5562,5563,5564,5565,5571,51422,53632,6009,57521,6794,92335,55437,7248,7249,
Entry of Influenza Virion into Host Cell via Endocytosis	Reactome Pathway	1211,
Enzymatic degradation of Dopamine by monoamine oxidase	Reactome Pathway	1312,4128,
Enzymatic degradation of dopamine by COMT	Reactome Pathway	1312,4128,
Epigenetic regulation of gene expression	Reactome Pathway	121536,51742,11176,902,1022,1786,1788,1789,8726,2068,2071,2146,2965,2966,2967,2968,474382,3014,3015,54145,3020,3065,3066,8335,8334,3013,8331,255626,3018,8347,3017,8345,8970,85236,8340,8342,8341,8348,8350,8359,8337,8338,8349,333932,128312,3720,8932,4331,22823,5252,26147,25885,84172,9533,51082,5437,5440,5928,5931,23378,79595,10284,8819,29115,79685,25942,23309,23411,8467,64426,6839,23512,9015,9014,9013,79101,6908,6996,80312,54790,200424,7270,7343,
Erythrocytes take up carbon dioxide and release oxygen	Reactome Pathway	358,759,760,762,3039,3043,6005,6521,
Erythrocytes take up oxygen and release carbon dioxide	Reactome Pathway	358,759,760,762,3039,3043,6005,6521,
Establishment of Sister Chromatid Cohesion	Reactome Pathway	113130,114799,157570,23244,23047,5885,8243,9126,10274,10735,23063,
Estrogen biosynthesis	Reactome Pathway	1588,3292,
Ethanol oxidation	Reactome Pathway	84532,55902,124,125,126,127,130,131,216,217,
Eukaryotic Translation Elongation	Reactome Pathway	1915,158078,1917,1933,1936,1937,1938,2197,6134,4736,6135,6136,6137,23521,9045,6138,6139,6141,6142,6143,6144,6146,9349,6147,6152,6154,51121,6155,6157,6158,6159,6122,6156,6160,6161,6164,11224,6165,25873,6173,6167,6168,6169,6170,6123,6124,6171,6125,6128,6129,6130,6132,6133,6175,6176,6181,6204,6205,6206,6207,6208,6209,6210,6217,6218,6222,6223,6187,6224,6227,6228,6229,6230,6231,6232,6233,6234,6235,6188,6189,6191,6192,6193,6194,6201,6202,6203,3921,7311,
Eukaryotic Translation Initiation	Reactome Pathway	1964,1967,8892,8891,8890,8893,1965,8894,1968,8661,8662,8663,8664,3646,8665,8666,8667,8668,8669,27335,1973,1974,1975,1977,1978,1981,7458,1983,9669,2197,26986,6134,4736,6135,6136,6137,23521,9045,6138,6139,6141,6142,6143,6144,6146,9349,6147,6152,6154,51121,6155,6157,6158,6159,6122,6156,6160,6161,6164,11224,6165,25873,6173,6167,6168,6169,6170,6123,6124,6171,6125,6128,6129,6130,6132,6133,6175,6176,6181,6204,6205,6206,6207,6208,6209,6210,6217,6218,6222,6223,6187,6224,6227,6228,6229,6230,6231,6232,6233,6234,6235,6188,6189,6191,6192,6193,6194,6201,6202,6203,3921,7311,
Eukaryotic Translation Termination	Reactome Pathway	2107,2197,23708,6134,4736,6135,6136,6137,23521,9045,6138,6139,6141,6142,6143,6144,6146,9349,6147,6152,6154,51121,6155,6157,6158,6159,6122,6156,6160,6161,6164,11224,6165,25873,6173,6167,6168,6169,6170,6123,6124,6171,6125,6128,6129,6130,6132,6133,6175,6176,6181,6204,6205,6206,6207,6208,6209,6210,6217,6218,6222,6223,6187,6224,6227,6228,6229,6230,6231,6232,6233,6234,6235,6188,6189,6191,6192,6193,6194,6201,6202,6203,3921,7311,
Export of Viral Ribonucleoproteins from Nucleus	Reactome Pathway	8086,3303,57122,55746,9972,9631,23279,23511,23165,23225,8021,129401,79023,348995,10762,53371,23636,79902,4927,9688,4928,9818,11097,9883,8480,5901,5903,81929,7175,7514,
Extension of Telomeres	Reactome Pathway	1736,1763,2237,3978,55651,5111,5422,23649,5424,5425,10714,57804,5426,5427,5557,5558,5981,5982,5983,5984,5985,6117,6118,6119,8607,10856,7015,55135,
Extracellular matrix organization	Reactome Pathway	2,176,87,102,8751,6868,101,8754,9510,140766,170690,170692,9509,9508,9507,11096,11095,56999,375790,54829,63827,633,649,27302,650,652,655,682,823,826,8573,836,977,960,961,999,1215,1300,1301,1302,1303,1305,7373,1306,1307,1308,80781,1310,1277,1278,57642,81578,169044,91522,255631,84570,136227,85301,340267,1280,1281,1282,1284,1285,1286,1287,1288,1289,1290,50509,1291,1292,1293,256076,131873,1294,1295,1296,1297,1298,1299,79709,23127,1311,10491,1504,440387,1508,1509,1511,1513,1514,1520,1515,1605,1634,780,4921,1756,1758,1834,667,2202,30008,1991,2006,50848,2192,2199,10516,2200,2201,84467,2243,2244,2247,2266,2331,2335,5045,8200,1404,3339,3381,3383,3384,3385,3386,3672,8515,22801,3673,3674,3675,3676,3678,3655,3679,8516,3680,3681,3682,3683,3684,3685,3687,3688,3689,3690,3691,3693,3694,3695,3696,58494,83700,3791,3817,5650,3818,284217,3908,3909,3910,3911,3912,3913,3914,3915,3918,10319,64175,55214,10536,4015,4016,4017,84695,84171,4038,4052,4053,4054,8425,4060,8174,4146,4148,8785,4236,4237,4238,4239,8076,4312,4319,4320,4321,4322,4323,4324,4325,4326,4327,4313,9313,10893,64386,4314,4316,4317,4318,4593,4684,1463,23385,4811,22795,9378,59277,5034,5118,26577,5154,5155,5175,5339,5340,5351,5352,8985,5479,5578,5644,5645,5663,5802,6382,6383,9672,6385,5054,871,6678,6696,7040,7042,7043,7057,7076,7077,7092,7093,3371,63923,7143,7148,7177,51399,7276,7412,1462,7448,
